blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock,label,label_name
0.00013842351,0.9981413,0.0003254627,0.00013120081,1.0918568e-05,0.000520201,6.85499e-05,2.4869332e-05,2.6305781e-05,0.00061277207,1,classical
0.00013469646,0.9985441,0.00025107246,9.041471e-05,4.5673946e-06,0.00031833415,5.2279236e-05,2.7328862e-05,2.0491127e-05,0.000556728,1,classical
5.8182595e-05,0.9991032,0.00013015185,4.6387828e-05,3.9131687e-06,0.00016496508,2.7261704e-05,2.5171774e-05,9.354281e-06,0.00043147133,1,classical
0.00076038274,0.9856464,0.0040292526,0.0006502766,0.00011401293,0.001943624,0.00080544106,0.0003075576,5.104277e-05,0.0056920527,1,classical
9.285099e-05,0.9807357,0.013196851,0.00045156496,2.7588569e-05,0.00046102513,4.2207954e-05,0.00049692986,3.7537095e-05,0.004457785,1,classical
2.023757e-05,0.9963887,0.001455445,0.0003828566,9.021451e-06,0.000331126,1.1136754e-05,0.00020298043,2.5932997e-05,0.001172715,1,classical
6.4976257e-06,0.99854666,0.00048512963,9.00318e-05,2.5300756e-06,0.00014864048,8.955913e-06,9.792731e-05,5.150428e-06,0.00060832314,1,classical
2.6258696e-05,0.9957638,0.0029404,0.00020974176,1.3291203e-05,0.00028672948,5.9548765e-06,0.00011922267,1.595667e-05,0.00061868154,1,classical
0.0002565043,0.97196275,0.013019242,0.0010256093,8.8361754e-05,0.0009347015,0.0002186311,0.00084873167,3.2343785e-05,0.01161314,1,classical
0.019213643,0.00044566867,0.644989,0.12190527,0.007931129,0.0013100172,0.03814381,0.007988791,0.0021953625,0.15587734,2,country
0.021146955,0.00047357735,0.5884895,0.21204567,0.008879861,0.0025109455,0.013156556,0.021011913,0.00939974,0.12288534,2,country
0.021124393,0.0008155311,0.7242801,0.114034496,0.0054091197,0.0063359477,0.0039605983,0.010860244,0.011317546,0.10186198,2,country
0.016368115,0.0006824483,0.7837068,0.048309788,0.009330939,0.010258685,0.0048681046,0.0074246544,0.0076047387,0.11144576,2,country
0.009865872,0.0013492167,0.7182662,0.05191765,0.00826618,0.002830049,0.018251434,0.009516992,0.0027825288,0.17695384,2,country
0.01853588,0.0005268956,0.64234644,0.00947237,0.007842554,0.0040716385,0.0034245278,0.0054525035,0.010621351,0.29770583,2,country
0.08331313,0.0009081764,0.7134708,0.04026822,0.0030362671,0.0021864031,0.0021317748,0.00555836,0.0141007565,0.13502614,2,country
0.053537145,0.00047931835,0.6641144,0.055606782,0.005325968,0.00425035,0.0023525406,0.0052878098,0.027673347,0.18137242,2,country
0.105795644,0.0017645378,0.18838508,0.01485253,0.0065704933,0.017458873,0.020393604,0.008211483,0.0048359954,0.63173175,2,country
0.035418864,0.0007043433,0.5967868,0.014298776,0.004535769,0.0040188134,0.006427741,0.006894506,0.0025760492,0.32833838,2,country
0.053834654,0.00062286406,0.83078015,0.0058160885,0.0065853843,0.018608615,0.0023414586,0.008753632,0.011308122,0.061349016,2,country
0.06445295,0.0006163773,0.7888929,0.005668043,0.0077494616,0.011343149,0.0020625892,0.011429846,0.018498259,0.08928629,2,country
0.00480547,0.0016363111,0.8707917,0.0027860522,0.00578819,0.025621127,0.0020867384,0.010534831,0.001213935,0.074735634,2,country
0.0005602654,0.00052338274,0.93569857,0.00067114556,0.0021712612,0.021094041,0.0005327127,0.0031131452,0.0002948812,0.035340503,2,country
0.0026143552,0.0009324025,0.8519802,0.0027875195,0.010918583,0.0066032764,0.0015459768,0.005467127,0.004877088,0.11227348,2,country
0.0038501725,0.020675708,0.90165097,0.0012638493,0.0010229273,0.0056278743,0.0008628663,0.00386192,0.0001821291,0.061001703,2,country
0.0040352456,0.0035658514,0.89197826,0.001673628,0.0020087769,0.0075844834,0.0018318933,0.011384045,0.0015613465,0.07437643,2,country
0.044005208,0.0027889942,0.8773517,0.0018236139,0.0009078026,0.029973406,0.00065338635,0.0007868937,0.0016622832,0.040046703,2,country
0.033625636,0.0015304099,0.814987,0.0028098095,0.004785499,0.010524309,0.0020301454,0.0040456625,0.0049465173,0.12071504,2,country
0.019292537,9.671452e-05,0.7028084,0.0029464168,0.0030066264,0.002542988,0.00045691436,0.0026736748,0.013823979,0.25235173,2,country
0.03355791,0.0032609573,0.15308455,0.04926197,0.008454796,0.014161109,0.53922564,0.0049477685,0.0013412893,0.19270404,2,country
0.15989965,0.012195101,0.20153213,0.056581743,0.0069108317,0.0495844,0.2964871,0.0021375539,0.0011971559,0.2134743,2,country
0.048142914,0.0014293144,0.12797913,0.044380624,0.004767924,0.0054676803,0.55566126,0.0013533733,0.0009429557,0.20987488,2,country
0.03613552,0.0029241696,0.13325135,0.062804386,0.012967952,0.009595664,0.52339077,0.0025465784,0.0023504263,0.21403316,2,country
0.13176058,0.002213619,0.07246303,0.1543099,0.019806268,0.03614585,0.52116585,0.0043501365,0.0034389168,0.05434589,2,country
0.09658616,3.674579e-05,0.028737988,0.118578866,0.00308373,0.0011035665,0.6842585,0.0015698057,0.0005792464,0.06546533,2,country
0.24560997,0.0008714053,0.16466016,0.28034917,0.0076231332,0.0133747775,0.09956086,0.010156313,0.002112827,0.17568141,2,country
0.32403815,0.00023577578,0.07282995,0.5166707,0.009694981,0.0029165237,0.041677352,0.0028346688,0.0029909124,0.026110953,2,country
0.1477506,0.00023862037,0.033330917,0.31723958,0.010040103,0.0062121674,0.4496579,0.0050151167,0.0023901735,0.028124845,2,country
0.07026923,0.00018394717,0.009583923,0.64991826,0.025541928,0.0016897584,0.2069636,0.018479608,0.0055461642,0.011823599,2,country
0.02539971,0.0010927522,0.75967324,0.0022478758,0.003815744,0.16214126,0.002722756,0.0015573342,0.0025226243,0.038826756,2,country
0.036322054,0.00019907982,0.8116734,0.0012794641,0.001188629,0.10594167,0.00093817164,0.00068654114,0.0010283921,0.04074263,2,country
0.017974358,0.0003675903,0.9208692,0.0013524685,0.0032867277,0.016806802,0.0012496039,0.0019123206,0.0019962748,0.034184743,2,country
0.08904287,0.0004045217,0.8335543,0.0027827187,0.008792518,0.010687642,0.0008281981,0.0035524573,0.009370705,0.040984154,2,country
0.035321638,0.00049049035,0.9068381,0.0031439138,0.0061526,0.011299977,0.00057749427,0.0031612392,0.0051036063,0.027910944,2,country
0.08095974,0.0014238867,0.78372055,0.0028731036,0.0050998884,0.022141539,0.0023660904,0.0024709296,0.0031337508,0.095810495,2,country
0.04594109,0.21099359,0.522972,0.004306616,0.036625,0.026709609,0.010384212,0.03256078,0.0042041256,0.10530298,2,country
0.15754104,0.0037978608,0.33534724,0.009053978,0.078410916,0.09158675,0.015703693,0.021493182,0.040639415,0.24642599,2,country
0.0481849,0.0007558105,0.8759621,0.004601127,0.002684086,0.0008288535,0.00051747623,0.010419419,0.001031922,0.05501439,2,country
0.05574153,0.0049413214,0.85151225,0.009361222,0.0051206313,0.0060201255,0.0019937712,0.006739184,0.0040188693,0.054551106,2,country
0.52763194,0.00011785534,0.14002346,0.009954326,0.011667527,0.025626294,0.00117565,0.0033672417,0.027238049,0.25319767,2,country
0.15558015,0.0011225267,0.36696306,0.013093932,0.016106142,0.06584795,0.0032321832,0.005272408,0.038210012,0.33457166,2,country
0.052159194,0.00097196765,0.40489218,0.021947913,0.013151102,0.033049423,0.0028642027,0.008811784,0.039356902,0.42279541,2,country
0.14220852,0.0011987435,0.20767541,0.01472516,0.011631254,0.017474018,0.0026907758,0.0076709604,0.042664796,0.5520603,2,country
0.085152164,0.0013930227,0.5523311,0.009918033,0.004674725,0.019691924,0.0019521842,0.0049430104,0.063327685,0.2566161,2,country
0.15605408,0.0029341755,0.4306157,0.0044104294,0.009037504,0.0979346,0.005026527,0.0073258714,0.036165792,0.25049534,2,country
0.27573225,0.0015393461,0.28975955,0.03833188,0.03753893,0.024144521,0.0067243343,0.008395542,0.120106205,0.19772746,2,country
0.2709788,0.0015030898,0.40967074,0.01584724,0.0057919156,0.0073711937,0.0027677838,0.008103424,0.05357086,0.22439499,2,country
0.022892268,0.0005653196,0.8709575,0.0029676107,0.0008402811,0.0017933202,0.00023921848,0.001656142,0.005092046,0.092996374,2,country
0.01146586,0.0022447968,0.8290568,0.00059540936,0.0010087758,0.061164796,0.00075752975,0.0014593416,0.0011249876,0.09112167,2,country
0.045700144,0.00019215808,0.82824254,0.005974745,0.0026252575,0.030981202,0.00066036236,0.0022295886,0.006183664,0.077210285,2,country
0.027580267,0.0002476769,0.82969517,0.010589004,0.0050778305,0.011098148,0.0017334641,0.0050439998,0.012766754,0.0961676,2,country
0.08316926,0.0010825671,0.5765425,0.02407059,0.005808488,0.00945893,0.0033961453,0.007342463,0.047492076,0.24163689,2,country
0.11364726,0.00026773047,0.75795,0.013102435,0.0018019878,0.0060751354,0.001535339,0.0038753038,0.0042864154,0.09745838,2,country
0.113057,0.0006587724,0.70407575,0.020314805,0.0083049415,0.0140282875,0.0017451021,0.005980011,0.01711516,0.11472007,2,country
0.025139099,0.00030584112,0.7783876,0.0037034336,0.005879981,0.008898125,0.0010721091,0.002667506,0.0038031882,0.17014295,2,country
0.054837152,0.00018857622,0.7806647,0.004504594,0.0041820547,0.0021848236,0.000496475,0.0015453636,0.004831404,0.1465649,2,country
0.25484943,0.002148518,0.52518654,0.0035424677,0.008980429,0.051959295,0.0019948923,0.0024938758,0.007461691,0.14138278,2,country
0.17928135,0.00013713012,0.60615396,0.004978462,0.005578291,0.01380043,0.001695747,0.0020719403,0.011440429,0.17486231,2,country
0.047103938,1.7410182e-05,0.83252215,0.0018292087,0.0014320967,0.00032245892,0.000118408665,0.0007441863,0.003311217,0.11259897,2,country
0.05217108,0.0017272047,0.68228024,0.013804315,0.012274176,0.050019458,0.017780766,0.01008215,0.0072055524,0.15265507,2,country
0.07683502,0.00030995518,0.7032019,0.0054037967,0.0023600203,0.035381407,0.0024628367,0.0017814199,0.0048188004,0.16744481,2,country
0.021405183,0.0007576372,0.84499955,0.007916184,0.0034069866,0.010029709,0.0041309237,0.0039306018,0.004790406,0.098632835,2,country
0.038156588,0.0037417733,0.6765146,0.014559171,0.004339358,0.019445278,0.0127716055,0.006954022,0.0054280083,0.21808954,2,country
0.02553673,0.0006161854,0.6007339,0.018686233,0.0018709858,0.0067713177,0.01113659,0.0025164434,0.0014557295,0.33067587,2,country
0.038501624,0.0007266541,0.8338781,0.0067899344,0.002133406,0.0051599257,0.004404651,0.0039181304,0.00452569,0.09996191,2,country
0.014176518,0.0004735266,0.91749626,0.004173853,0.00011921312,0.0035005265,0.0010860924,0.00097785,0.0003686292,0.057627514,2,country
0.019248314,0.00017351154,0.8675019,0.010581588,0.00021489825,0.005385979,0.0008606039,0.0004283937,0.0014855197,0.094119295,2,country
0.022660108,0.00030125145,0.79776067,0.0071694553,0.000592376,0.005119781,0.002913721,0.0013477459,0.00069152215,0.16144338,2,country
0.05462598,0.0005440123,0.3718187,0.0578373,0.0031558264,0.0036564295,0.025329016,0.009986249,0.002680428,0.47036612,2,country
0.1692494,0.00036466616,0.44632587,0.0054075625,0.012011859,0.067293726,0.0028599673,0.010142774,0.05871935,0.22762483,2,country
0.013394337,0.0016115649,0.83802396,0.0028194475,0.0065095914,0.036859896,0.0047291983,0.008024769,0.005615971,0.08241119,2,country
0.025800725,0.00051619776,0.7194387,0.0027701987,0.004907893,0.011361157,0.0043830513,0.0029440522,0.0042680344,0.22360997,2,country
0.031121692,0.00034296673,0.7422314,0.003957369,0.004419659,0.011297193,0.002437513,0.0024678654,0.0046651703,0.19705911,2,country
0.019159302,0.0006891605,0.8009646,0.009885537,0.0073512276,0.015187385,0.0059481007,0.005833866,0.0054557184,0.12952505,2,country
0.028385254,0.0019503623,0.8424088,0.003995778,0.005544354,0.0123969335,0.0009509238,0.006632481,0.010116398,0.08761871,2,country
0.021782262,6.851384e-05,0.9171681,0.0013026892,0.0004625683,0.0029202183,0.00085792714,0.00073047244,0.0005919804,0.054115277,2,country
0.012216688,0.00039017826,0.93374103,0.0008589585,0.0011121586,0.001528003,0.00016767456,0.00091280695,0.001361384,0.04771116,2,country
0.08451881,0.00050233456,0.58228815,0.0068038404,0.011897042,0.007046449,0.01362212,0.008947212,0.014303451,0.27007067,2,country
0.025902256,0.0012446662,0.5313542,0.0037174183,0.0069516846,0.020301975,0.0045994744,0.0066504627,0.012368392,0.3869094,2,country
0.0058407537,0.23227057,0.6787853,0.004115135,0.0010849213,0.013302815,0.0015289901,0.004736055,0.0031279107,0.05520756,2,country
0.012776583,0.0030886,0.7839567,0.004103471,0.0026727554,0.14566617,0.0006306184,0.003353232,0.0034316718,0.040320225,2,country
0.004354577,0.002404833,0.87184626,0.004481144,0.0011398301,0.07970576,0.00032162853,0.0018624126,0.00089528644,0.032988306,2,country
0.022527032,0.0010781079,0.8391191,0.004464265,0.0016347078,0.08504108,0.00040900093,0.0027556887,0.0023937868,0.040577244,2,country
0.034771975,0.0008381682,0.81174827,0.006819187,0.003951292,0.031637605,0.0011545573,0.0029640244,0.010536417,0.09557866,2,country
0.028914656,0.0054943566,0.83962345,0.0017095138,0.00077403337,0.06158316,0.00095717283,0.007598347,0.00229287,0.05105237,2,country
0.003944604,0.0007703311,0.9632354,0.00066810916,0.00050314306,0.012158044,0.00010011726,0.0006521636,0.00075737666,0.01721079,2,country
0.031814974,0.00045090765,0.8656326,0.0024638758,0.0031292643,0.01506823,0.00077939546,0.0012571022,0.003621188,0.07578246,2,country
0.022146083,0.0033928338,0.90472895,0.0032246555,0.0014017347,0.012615131,0.0005643476,0.0032307133,0.001903801,0.04679169,2,country
0.019019255,0.00015990985,0.87621546,0.0050663357,0.005258125,0.0012065485,0.00015801172,0.002097085,0.0149696125,0.075849764,2,country
0.30473685,0.0001943952,0.19950517,0.30281937,0.0013221538,0.0049574934,0.0050550904,0.0020841744,0.005751448,0.17357378,2,country
0.1452207,0.00020263766,0.29163662,0.3587989,0.0017812875,0.006927592,0.0023349067,0.0051878234,0.009459792,0.17844976,2,country
0.19536625,0.0009989826,0.15319975,0.13766214,0.0025687935,0.018183857,0.0053832955,0.002060235,0.006414926,0.4781618,2,country
0.06885214,0.0005209659,0.2535408,0.1360721,0.0019460344,0.009813635,0.0057835113,0.0034236994,0.006152574,0.5138945,2,country
0.16923456,0.0056158896,0.2421212,0.28356048,0.010965494,0.0915221,0.007812573,0.021387247,0.01892565,0.1488549,2,country
0.091420285,0.001520363,0.37532142,0.06200133,0.0058938735,0.022125995,0.011107892,0.011227365,0.0131962495,0.40618524,2,country
0.16840263,0.001660832,0.47512332,0.06338613,0.0062002903,0.01665218,0.0020465513,0.004062532,0.031340748,0.23112474,2,country
0.03069255,0.0007503629,0.088508174,0.7345066,0.002126898,0.0018722193,0.0077882204,0.013000184,0.005994113,0.1147607,2,country
0.50115675,0.0018454803,0.09462524,0.29484063,0.0014807822,0.0087575335,0.0036089667,0.001406224,0.009363217,0.082915135,2,country
0.18453412,0.023577623,0.057396982,0.07066122,0.029563775,0.39285472,0.029753214,0.022869242,0.05860109,0.13018796,2,country
0.019087255,0.00025550497,0.0024745634,0.933838,0.002677811,0.0015808708,0.009516326,0.0051034736,0.016248532,0.00921763,3,disco
0.022851536,0.00019317218,0.0021381225,0.9247614,0.004158538,0.001857345,0.012532622,0.0049384777,0.019443382,0.007125372,3,disco
0.00656046,5.201479e-05,0.000896756,0.97654325,0.00077381544,0.00036993483,0.002981693,0.002309087,0.006763323,0.0027497462,3,disco
0.022024622,9.810909e-05,0.004666606,0.93726236,0.0015107545,0.0008727081,0.009551294,0.0048508854,0.008233649,0.010929059,3,disco
0.072382025,9.4501134e-05,0.040614124,0.7948026,0.0018965935,0.0011246207,0.046935074,0.014036311,0.0015599523,0.02655417,3,disco
0.0046905964,2.3358882e-06,0.0012894215,0.9893322,0.00017730045,1.9585104e-05,0.0006482131,0.00014085644,0.0017415009,0.0019579427,3,disco
0.0016336598,1.0877908e-06,0.00045350732,0.98221534,0.0006873837,9.048361e-06,0.00012339553,0.0012094434,0.012453507,0.0012136406,3,disco
0.0014785613,9.874168e-06,0.0023006243,0.9748394,0.0014938158,5.2353345e-05,0.0024351398,0.010353653,0.0025386454,0.004497939,3,disco
0.0604743,0.00034701204,0.037149213,0.77145386,0.0038793131,0.0009805044,0.10053783,0.009843369,0.0062239426,0.009110624,3,disco
0.0056559434,8.225778e-06,0.0030327966,0.981887,0.0012733617,7.663376e-05,0.0020539407,0.0018344272,0.0023865802,0.001791199,3,disco
0.3313618,8.71353e-05,0.008205699,0.64358765,0.0018642878,0.0017141416,0.0022801522,0.001929364,0.005236306,0.0037334717,3,disco
0.20909026,0.00016871498,0.016091673,0.73409873,0.0017253502,0.0014608473,0.0013042624,0.0020820359,0.02525742,0.0087207435,3,disco
0.15145244,0.0004543352,0.02686935,0.7219413,0.0023089983,0.0017466883,0.0034814249,0.0014283393,0.07873021,0.011586933,3,disco
0.34177718,0.0004914451,0.009037896,0.45806482,0.004210659,0.0024717106,0.0009891746,0.00072323123,0.1741424,0.0080913985,3,disco
0.32138282,0.00040996683,0.0041984026,0.49526742,0.0012312547,0.003923573,0.0010693048,0.0006831881,0.16038388,0.011450163,3,disco
0.038304526,0.001155329,0.060688443,0.67032444,0.00878812,0.0026597516,0.008170133,0.0068129874,0.16408391,0.03901243,3,disco
0.024614502,0.001397401,0.020696932,0.37921318,0.0076529174,0.0025159842,0.0014253225,0.0015411777,0.52105117,0.039891385,3,disco
0.107790925,0.0054638656,0.0286159,0.5700348,0.00465236,0.0055835154,0.0013746396,0.0012877187,0.24722292,0.027973315,3,disco
0.021601817,0.0015819871,0.0123599535,0.1991496,0.024941381,0.0031656537,0.0029242157,0.008106586,0.68578947,0.040379304,3,disco
0.058776475,0.0019786404,0.05190843,0.4175668,0.016025666,0.0052912473,0.018165741,0.06866144,0.27750137,0.08412424,3,disco
0.10376021,0.00014281308,0.0212964,0.8057475,0.0069595305,0.004903155,0.024911596,0.0044732634,0.0032594341,0.024546018,3,disco
0.06058548,0.00012873538,0.01931037,0.8662575,0.006313749,0.0050272257,0.008525386,0.004479487,0.003725201,0.025646895,3,disco
0.116474606,0.00029969207,0.032055918,0.801732,0.0022523827,0.016246302,0.0055080797,0.007904529,0.004419333,0.0131071815,3,disco
0.07571135,0.0003219188,0.038025115,0.81739366,0.003054045,0.009784815,0.012405013,0.0166769,0.0034302904,0.023196898,3,disco
0.07260358,0.00043938175,0.10093924,0.68596995,0.0048564887,0.007832413,0.018761555,0.016256616,0.007936511,0.084404245,3,disco
0.020179488,3.8379485e-06,0.002788059,0.961963,0.00048744818,8.215042e-05,0.0023264391,0.0004335363,0.0017530262,0.00998289,3,disco
0.0061669867,5.719751e-06,0.000953071,0.9847569,0.00020342188,0.00012447481,0.0013219448,0.0012731509,0.0016864185,0.003507915,3,disco
0.034255773,1.753165e-05,0.012445867,0.73631316,0.041923642,0.00070538477,0.106614046,0.019268863,0.0061480026,0.04230773,3,disco
0.011730447,1.7644063e-05,0.004461531,0.9691871,0.0003690561,0.00011807807,0.0037103463,0.00045886298,0.0009898136,0.008957114,3,disco
0.10679502,0.0007474614,0.027760241,0.4718761,0.059753045,0.003015415,0.15409495,0.0034909293,0.00445078,0.16801603,3,disco
0.07312004,0.00095403806,0.040977117,0.7639721,0.018854417,0.002918791,0.043251876,0.0066475295,0.017393025,0.031911075,3,disco
0.003456126,6.0288985e-05,0.0022309967,0.94817686,0.0039127464,0.00028667678,0.0037392376,0.0065270886,0.026015023,0.0055948994,3,disco
0.008685031,3.236967e-05,0.0013819946,0.92214113,0.0025541752,0.00087076606,0.0013299121,0.0020201008,0.05978817,0.00119638,3,disco
0.018887447,0.00016595417,0.0051907767,0.72416955,0.010065044,0.004980727,0.0024357538,0.0029521652,0.2298936,0.0012589089,3,disco
0.025692347,0.00030139383,0.008952704,0.88486344,0.010922046,0.0025942319,0.0066425796,0.018607797,0.037244283,0.004179119,3,disco
0.009777876,0.00014066088,0.0015053338,0.27907455,0.01056945,0.0008321116,0.00072042545,0.007739053,0.67861134,0.011029165,3,disco
0.006719523,7.554987e-05,0.00068640546,0.4573932,0.022969617,0.000462798,0.0014411604,0.011112455,0.4868823,0.0122569725,3,disco
0.019721337,0.00014803169,0.01988407,0.612503,0.017632013,0.0008203025,0.009984486,0.019040098,0.251454,0.04881258,3,disco
0.0069224825,2.752603e-05,0.0015948495,0.95652014,0.0012065577,5.5050044e-05,0.002580268,0.010465889,0.018589191,0.0020380642,3,disco
0.0031648427,5.3241984e-05,0.002803779,0.9785325,0.00040894112,5.3091393e-05,0.0017279357,0.0068222405,0.004083014,0.002350462,3,disco
0.18967256,0.0014699331,0.09625902,0.4772545,0.013528272,0.023536896,0.10598872,0.0022629474,0.0037005811,0.08632653,3,disco
0.17459866,0.0002354981,0.039233837,0.6265649,0.015695103,0.012398823,0.073903434,0.0017009942,0.0036659574,0.052002702,3,disco
0.17385976,0.00017040921,0.053447902,0.6647133,0.013685247,0.007961418,0.043822546,0.0014954138,0.0033380545,0.037505854,3,disco
0.20977081,0.00093015743,0.089399,0.58365774,0.006082624,0.022586135,0.038129214,0.002476144,0.001813374,0.04515477,3,disco
0.11499866,0.0012002384,0.04901634,0.7222081,0.00238564,0.0136298435,0.046959337,0.0019420779,0.0009690731,0.046690676,3,disco
0.066710204,0.010589801,0.078836724,0.1165728,0.038897283,0.043312836,0.40067378,0.02150112,0.006528804,0.21637663,3,disco
0.113114975,0.004833573,0.07307444,0.46236873,0.012803197,0.030384025,0.19056857,0.01640309,0.0054064575,0.09104288,3,disco
0.13992344,0.0010100454,0.05634304,0.7031508,0.0033469633,0.0035630718,0.008666381,0.0042097066,0.007217044,0.07256956,3,disco
0.26261494,0.00024191772,0.024914766,0.64345133,0.0010419677,0.0015358974,0.021239415,0.0019324628,0.002173483,0.04085388,3,disco
0.1560357,0.0013873169,0.0345275,0.6683438,0.0027635992,0.0054839677,0.088336,0.004023376,0.0021063858,0.036992367,3,disco
0.11268403,0.00017296162,0.022389954,0.7988362,0.002311607,0.013377796,0.0034710832,0.0049849967,0.015805786,0.025965625,3,disco
0.12954883,0.00015852839,0.0191106,0.7629299,0.0069896597,0.0124850925,0.0047393665,0.025223022,0.020608716,0.018206304,3,disco
0.21668755,2.1645837e-05,0.0033249448,0.7364967,0.0073748836,0.0011135773,0.004872862,0.0025973471,0.023154782,0.004355763,3,disco
0.14433663,9.046477e-05,0.014145155,0.7780218,0.008670636,0.004390245,0.0037845229,0.0030768756,0.03206245,0.011421134,3,disco
0.048978817,0.0014075816,0.011298949,0.8217093,0.010078911,0.0060968925,0.0021135747,0.0065866536,0.08436957,0.0073597287,3,disco
0.074136645,7.7955985e-05,0.010403067,0.6108225,0.13632569,0.00059489184,0.00830368,0.020305302,0.12020489,0.018825458,3,disco
0.041085657,0.00016052053,0.01691698,0.39904782,0.0631869,0.0015185704,0.002832505,0.020523328,0.38734397,0.06738374,3,disco
0.018750742,0.00012769339,0.016563078,0.5774302,0.008060534,0.0011551687,0.0020162377,0.007099418,0.32066667,0.0481303,3,disco
0.0074176244,0.00026728734,0.0029341427,0.9000836,0.02479816,0.00068562466,0.018651448,0.02156954,0.011839671,0.011752917,3,disco
0.015111367,0.0004967409,0.0020654525,0.2596278,0.2057541,0.0014273541,0.022765646,0.19289377,0.2898349,0.010022892,3,disco
0.30373058,0.0016449589,0.07472663,0.53064287,0.018968841,0.004316345,0.010327431,0.0076127728,0.015087036,0.03294252,3,disco
0.18019101,0.001205561,0.04288269,0.6117725,0.011055499,0.0030007213,0.012013146,0.014450627,0.03951503,0.08391328,3,disco
0.123592846,0.00021699617,0.0046041557,0.77488977,0.0021832113,0.00061647437,0.0016347747,0.0094579635,0.055188835,0.027614858,3,disco
0.034842137,0.00021423948,0.011109168,0.88687366,0.0047645066,0.0009505835,0.0032598793,0.0077468986,0.023413101,0.02682594,3,disco
0.022950824,6.656703e-05,0.0050390097,0.91740024,0.006525247,0.00018195454,0.002074621,0.0021144338,0.016462987,0.027184093,3,disco
0.15700676,0.00022048333,0.010331186,0.48730332,0.23795766,0.0025116287,0.003916014,0.03586399,0.0361815,0.028707394,3,disco
0.031252913,4.9416234e-05,0.0028355515,0.8642198,0.02613813,0.0003847691,0.0019092454,0.025064131,0.022620305,0.025525866,3,disco
0.03430848,1.4589396e-05,0.0017452972,0.8981297,0.03365672,0.00017372417,0.00047647886,0.0056445883,0.02135121,0.0044992412,3,disco
0.23126882,0.00035072715,0.017929748,0.17971502,0.056270026,0.004574663,0.0011218346,0.004767144,0.45769432,0.04630771,3,disco
0.0815171,3.308158e-05,0.0029769859,0.8360335,0.015362658,9.078744e-05,0.0016005333,0.0013503664,0.04680753,0.014227364,3,disco
0.017239064,0.000100946876,0.0014506341,0.9754528,0.0002619222,0.00019403559,0.0011419107,0.0010284217,0.0020157837,0.001114606,3,disco
0.006392107,6.882791e-05,0.0017882166,0.98430413,0.00017718165,0.00016479557,0.0011856233,0.0013356904,0.003167029,0.0014162953,3,disco
0.0027379077,2.3861809e-05,0.00090230664,0.9909423,0.00018046303,6.783453e-05,0.00064017787,0.0019594345,0.0017094519,0.0008363576,3,disco
0.003943029,9.581998e-05,0.0020023903,0.98638165,0.00044577284,0.00018702353,0.0004504274,0.0021749882,0.0031114367,0.0012074455,3,disco
0.010477011,0.00021475216,0.004832456,0.9739885,0.0002994036,0.00036496168,0.0004864557,0.003052062,0.0040777703,0.0022067123,3,disco
0.0025922814,3.6382633e-05,0.0014672385,0.9737558,0.00030889898,7.915618e-05,0.000106854895,0.0012632487,0.019710662,0.00067949353,3,disco
0.007361136,9.1888054e-05,0.0039433916,0.95015436,0.0020936935,0.0005970947,0.00026720212,0.0032704351,0.030388458,0.0018323141,3,disco
0.0057791336,0.00010747429,0.0019476669,0.8984543,0.00038663927,0.00023100557,0.000117448806,0.0023833632,0.08840819,0.002184779,3,disco
0.004921829,0.0001942868,0.003070374,0.95578223,0.00040918117,0.0005888114,0.00019783179,0.0008733778,0.03209096,0.0018710495,3,disco
0.006148467,5.7793136e-06,0.0010885647,0.9624698,0.00013537887,2.4873938e-05,4.2064516e-05,0.001045206,0.027648425,0.0013912993,3,disco
0.006250682,4.6254496e-05,0.0033916552,0.94828993,0.012591701,5.41483e-05,0.017175702,0.0028606737,0.0010716878,0.008267476,3,disco
0.0049577765,2.4887433e-05,0.0027810964,0.9741493,0.0020978146,2.8540766e-05,0.012004624,0.0023371442,0.00025241327,0.0013662782,3,disco
0.0030651535,1.599099e-05,0.002657825,0.9848407,0.00042615828,1.9023268e-05,0.0060687293,0.0018130417,0.000193774,0.000899628,3,disco
0.00433068,1.0856797e-05,0.0034675898,0.9844356,0.00028316252,2.3723536e-05,0.0044046966,0.0016699014,0.0002102179,0.0011636136,3,disco
0.0047975066,1.1390947e-05,0.0046792985,0.9849319,0.00020789295,3.333324e-05,0.0025575696,0.0012966369,0.00024171863,0.0012426985,3,disco
0.029110545,9.497109e-05,0.010374024,0.864462,0.044818185,0.000557601,0.005771211,0.0046055987,0.02060497,0.01960082,3,disco
0.008041672,5.3659405e-06,0.0011663565,0.98161733,0.0014876478,5.9071328e-05,0.0005963472,0.0013898156,0.0033152672,0.002321098,3,disco
0.02114194,2.871031e-06,0.0036084694,0.961753,0.0018545869,2.599705e-05,0.0015282836,0.001200166,0.0067136507,0.0021710333,3,disco
0.007717881,6.790261e-06,0.002274354,0.977539,0.0021574663,4.4240416e-05,0.00021304833,0.0006419532,0.0068987054,0.0025065336,3,disco
0.004616236,4.506345e-06,0.0010428729,0.9859999,0.0014318173,3.0646795e-05,0.0005229222,0.00058829505,0.004616066,0.0011467916,3,disco
0.006250682,4.6254496e-05,0.0033916552,0.94828993,0.012591701,5.41483e-05,0.017175702,0.0028606737,0.0010716878,0.008267476,3,disco
