0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label,pred,confidence,label_name,pred_name
0.0,0.0,1.5884393,0.0,1.5418295,1.0915323,1.1266279,0.0,0.0,0.34870812,0.120145254,0.95399517,0.0,0.0,0.0,1.4101566,0.0,0.0,0.0,1.2186968,0.9591045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867064,0.0,1.4801214,0.0,0.47817183,0.0,1.5965121,0.0,0.0,1.7832564,0.8498936,0.0,0.0,0.0,2.15594,0.0,2.3540506,0.0,1.0441978,0.28043854,0.0,1.2174698,0.60297537,0.0,1.367852,0.69772786,0.4970723,0.0,0.8712535,0.0,0.0,0.0,1.1817206,2.6346679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969923,1.4494599,0.0,0.77116984,0.11710044,0.0,0.0,0.0,1.5836284,0.0,0.0,1.1352317,0.0,0.0,2.161454,0.0,0.0,2.6194167,0.0,1.9491026,0.0,0.0,1.6960367,0.0,0.7203342,0.050018333,0.5206849,0.0,0.38318288,1.6934294,1.1322074,0.43779266,0.0,1.6101191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43951923,0.0,0.0,2.4593003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2575488,0.0,1,1,0.9918172,classical,classical
0.0,0.0,2.5104997,0.0,1.734973,0.41127053,1.3025258,0.0,0.0,0.15848665,0.0,1.0089242,0.0,0.0,0.0,1.2900484,0.0,0.0,0.0,1.0816833,0.49352077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78592646,0.0,1.8784326,0.0,0.0,0.0,2.111386,0.0,0.0,1.327257,1.2343924,0.0,0.0,0.0,1.8788933,0.0,2.657999,0.0,0.98791575,0.569116,0.0,0.9109452,1.1823554,0.0,1.9266672,0.7490436,0.51500165,0.0,0.61481285,0.0,0.0,0.0,0.82806814,2.7378602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5658562,2.0392056,0.0,0.98180205,0.0,0.0,0.0,0.0,1.6091614,0.0,0.0,1.6781524,0.0,0.0,2.5146005,0.0,0.0,2.7096307,0.0,1.9549613,0.0,0.0,0.8289246,0.0,0.9526149,0.0,0.99500656,0.0,0.14660357,2.181487,1.1180161,0.096007526,0.0,1.9097441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71223116,0.0,0.0,3.0991328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78271157,0.0,1,1,0.99684095,classical,classical
0.0,0.0,1.3197601,0.0,0.46859428,0.18301697,1.2342106,0.0,0.0,0.3998577,0.0,1.2204546,0.0,0.0,0.0,0.95921135,0.0,0.0,0.0,0.2088514,0.27074993,0.0,0.0,0.0,0.0,0.0,0.0,0.011587951,1.1725478,0.0,0.50698996,0.0,0.11188363,0.0,1.5020399,0.0,0.0,0.6451733,0.07532912,0.0,0.0,0.0,2.0814157,0.0,1.7669188,0.0,1.4570044,0.53093886,0.0,0.7908688,0.7753869,0.0,1.2799766,0.5657349,0.61520886,0.0,0.6729303,0.0,0.0,0.0,1.5365462,1.4997289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112369254,0.0,0.0,0.2253749,2.0778327,0.0,0.0,0.9700327,0.0,0.0,0.0,1.5053816,0.0,0.0,1.8140175,0.0,0.0,1.5521306,0.22459964,0.0,2.509377,0.0,0.72351736,0.0,0.0,0.65095586,0.0,1.7446661,0.0,0.9742417,0.0,0.12427573,1.1246119,0.53315437,0.5007235,0.0,2.1768134,0.0,0.0,0.0,0.0,0.79775506,0.0,0.0,0.37874132,0.0,0.0,1.6901693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2902129,0.0,1,1,0.9842008,classical,classical
0.0,0.0,1.479643,0.0,0.5257077,0.7196561,1.4572419,0.24510227,0.0,0.43607163,0.0,0.75341165,0.0,0.0,0.0,1.0062958,0.0,0.0,0.0,0.5273226,0.7786492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519813,0.0,0.1185621,0.0,0.47346908,0.0,1.5570637,0.0,0.0,0.9090743,0.29802135,0.0,0.0,0.0,2.197305,0.0,1.6383346,0.0,1.5284215,0.8788178,0.0,0.6415369,0.6135515,0.0,1.3978492,0.4833025,0.76957756,0.0,0.96731865,0.0,0.0,0.0,1.6872513,1.271163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18594481,0.0,0.0,0.0,1.8322723,0.0,0.28505373,0.94009787,0.0,0.0,0.0,1.078349,0.0,0.0,1.6231308,0.0,0.0,1.6106766,0.0,0.0,2.751002,0.0,0.5140017,0.0,0.0,1.0087984,0.0,1.3210106,0.0,0.6054528,0.0,0.61116964,0.88038605,0.4687637,0.32680175,0.0,1.5252764,0.0,0.0,0.0,0.0,0.20059907,0.0,0.0,0.1687038,0.0,0.0,1.8187566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5197146,0.0,1,1,0.98321277,classical,classical
0.0,0.0,1.105924,0.0,0.09745631,0.9456887,1.6065085,0.79510534,0.0,0.53222305,0.0,0.48986396,0.0,0.0,0.0,0.90662503,0.0,0.0,0.0,0.76347345,0.69237065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2530084,0.0,0.0,0.0,1.0382448,0.0,0.71159315,0.0,0.23441054,1.2268524,0.0,0.0,0.0,0.0,1.7618035,0.0,1.2732482,0.17313337,1.6172025,0.82838976,0.0,0.20230293,0.8387271,0.0,0.82657987,0.24442479,0.44227806,0.0,1.3520337,0.0,0.0,0.0,2.179416,0.56377643,0.0,0.0,0.15798712,0.0,0.0,0.0,0.0,0.0,0.0,0.6048648,0.0,0.0,0.0,1.4727566,0.0,0.0,0.43738666,0.0,0.0,0.0,0.7799199,0.0,0.0,1.2654948,0.0,0.0,1.1432427,0.0,0.0,1.9048119,0.0,0.22762834,0.0,0.0,1.3381268,0.0,1.4754734,0.24374941,0.78293353,0.0,0.9296928,0.9505434,0.80475354,0.6082297,0.0,1.2555254,1.0362756,0.0,0.0,0.44549006,0.0,0.0,0.0,0.0,0.0,0.0,1.3638381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4685804,0.0,1,1,0.95160335,classical,classical
0.0,0.0,1.3904017,0.0,0.6181675,0.46596274,1.3866262,0.3892775,0.0,0.66164935,0.0,0.3426571,0.0,0.0,0.0,0.9981225,0.0,0.0,0.0,0.82289875,0.94375646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0537475,0.0,0.57071567,0.0,0.52133924,0.0,1.0707378,0.0,0.04681955,0.96654487,0.20611788,0.0,0.0,0.0,2.450534,0.0021220592,1.6924976,0.0,1.8256282,0.90740633,0.0,0.66165763,0.24577157,0.0,1.2676873,0.4091979,0.7679422,0.0,1.2664137,0.0,0.0,0.0,1.620723,1.1456431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25284755,0.0,0.0,0.0,1.5633119,0.0,0.0,0.6557975,0.0,0.0,0.0,1.1802474,0.0,0.0,1.6936361,0.0,0.0,1.7283016,0.0,0.0,2.819884,0.0,0.6716931,0.0,0.0,1.1165215,0.0,1.8824041,0.0,0.49622223,0.0,0.444156,1.1872568,0.11509588,0.4411009,0.0,1.4522318,0.58769614,0.0,0.0,0.0,0.16106439,0.0,0.0,0.26956278,0.0,0.0,1.7921054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4023069,0.0,1,1,0.98531634,classical,classical
0.0,0.0,1.5001101,0.0,0.9658256,0.68552953,1.7525223,0.40819603,0.0,0.67257524,0.0,0.6777355,0.0,0.0,0.0,0.979803,0.0,0.0,0.0,0.7881875,1.1266963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1162893,0.0,0.93517447,0.0,0.6636402,0.0,1.4065442,0.0,0.018973958,1.2682446,0.62444293,0.0,0.0,0.0,2.1901152,0.0,1.8147733,0.0,1.5073627,0.5465928,0.0,0.55441403,0.2927155,0.0,1.1460454,0.38124537,0.6138011,0.0,1.2772065,0.0,0.0,0.0,1.2965627,1.3645781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16834578,0.0,0.0,0.20003317,1.4546181,0.0,0.0,0.33070138,0.0,0.0,0.0,1.3424823,0.0,0.0,1.7513782,0.0,0.0,1.6789643,0.0,0.0,2.5891979,0.0,1.0151361,0.0,0.0,0.95868605,0.0,1.4983478,0.0,0.2357239,0.0,0.2697671,1.0479407,0.025986414,0.25012222,0.0,1.224244,0.0,0.0,0.0,0.0,0.054916095,0.0,0.0,0.44128737,0.0,0.0,1.9913574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0992086,0.0,1,1,0.9849244,classical,classical
0.0,0.0,0.6195898,0.0,1.7441775,1.197235,1.9952923,0.7385567,0.0,0.0,0.20089486,0.47317806,0.0,0.0,0.0,0.46656615,0.0,0.0,0.0,1.438002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72100127,0.0,0.9158371,0.0,0.5510282,0.0,1.2005278,0.0,0.0,1.0362917,2.1883237,0.07346767,0.0,0.0,1.0338528,0.0,1.3106197,0.23988533,0.37954625,0.0,0.0,0.40328676,1.5454563,0.0,1.2431479,0.46824726,0.22965674,0.0,0.51070654,0.0,0.0,0.0,0.27170292,2.720374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6455996,0.0,1.2765644,0.95369655,0.0,0.0,0.0,0.9126744,0.0,0.0,1.6825136,0.0,0.0,1.3796418,0.0,1.0627713,1.474572,0.0,1.9655443,0.0,0.0,0.0,0.0,1.210693,0.016464233,0.3692751,0.0,1.2091205,1.4454213,0.8401313,0.47450525,0.0,0.6929466,0.0,0.0,0.0,0.0,0.0,0.30922633,0.0,0.22864899,0.0,0.0,2.7836318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822862,0.0,1,1,0.9196678,classical,classical
0.0,0.0,0.9533701,0.0,1.6464163,1.0509363,2.1832783,0.38899955,0.0,0.0,0.35022867,0.54509664,0.0,0.0,0.0,0.7588553,0.0,0.0,0.0,1.6341625,0.19504148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741337,0.0,0.99706846,0.0,0.6483194,0.0,1.1673622,0.0,0.0,0.7614514,1.9865582,0.0,0.0,0.0,1.359255,0.0,2.0937538,0.0,0.409079,0.0,0.0,0.32328254,1.05905,0.0,1.7869672,0.2691892,0.20113316,0.0,0.51745397,0.0,0.0,0.0,0.42507797,2.79326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1984766,0.0,0.8902767,1.2590046,0.0,0.0,0.0,1.062363,0.0,0.0,2.1014838,0.0,0.0,0.9176015,0.0,0.5582105,1.9635173,0.0,1.8200668,0.0,0.0,0.0,0.0,1.4558579,0.0,0.7452416,0.0,0.989342,1.7849567,0.81737787,0.34960002,0.0,1.0132802,0.0,0.0,0.0,0.0,0.0,0.36617818,0.0,0.24817684,0.0,0.0,2.8258276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778016,0.0,1,1,0.9683509,classical,classical
0.0,0.0,0.7676396,0.0,1.3716574,1.0425906,2.058136,0.09643564,0.0,0.0,0.07300351,0.0,0.0,0.0,0.0,0.44783148,0.0,0.0,0.0,1.3243104,0.15973738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0723925,0.0,0.82352567,0.0,0.120118126,0.0,0.67775446,0.0,0.0,0.5671165,1.8911214,0.0,0.0,0.0,0.90884763,0.11269707,1.9549412,0.0,0.15024635,0.58037305,0.0,0.36736625,0.5738845,0.0,1.6267147,0.43649903,0.0,0.0,1.2316513,0.0,0.0,0.0,0.5633015,2.4910364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9764098,0.0,0.3157242,1.7740092,0.0,0.0,0.0,0.980456,0.0,0.0,1.8337169,0.0,0.0,0.8177536,0.0,0.23727098,2.4444711,0.0,2.2895749,0.0,0.0,0.0,0.0,1.3001134,0.052046757,1.2913418,0.0,1.3310715,1.6147923,0.5284627,0.0,0.0,1.1326836,0.0,0.0,0.0,0.0,0.0,0.43133813,0.0,0.0,0.0,0.0,2.8345196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5241247,0.0,1,1,0.9522992,classical,classical
0.0,0.0,1.0568455,0.0,2.0086267,1.204347,1.6261622,0.39569414,0.0,0.0,0.2088463,0.11320882,0.0,0.0,0.0,0.744004,0.0,0.0,0.0,1.0972885,0.46641457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.307179,0.0,1.1864228,0.0,0.0,0.0,0.9966273,0.0,0.0,0.4912813,1.5043482,0.0,0.0,0.0,1.1293125,0.30938053,1.7717304,0.0,0.19528879,0.6379324,0.0,0.8175551,0.80421114,0.0,1.7620772,0.67321175,0.0,0.0,1.3172522,0.0,0.0,0.0,0.62703073,2.4569829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6194592,0.0,0.7371858,0.98322535,0.0,0.0,0.0,1.1360894,0.0,0.0,1.9781216,0.0,0.0,1.2508138,0.1026292,0.0,2.4615018,0.0,2.5419059,0.0,0.0,0.0,0.0,1.3682259,0.0,1.271916,0.0,1.2241428,1.8947076,0.62180835,0.0,0.0,1.5647967,0.00593534,0.0,0.0,0.0,0.0,0.13729708,0.0,0.12924412,0.0,0.0,2.9987857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5893987,0.0,1,1,0.9825972,classical,classical
0.0,0.0,0.70419997,0.0,1.7000103,1.2249302,1.6009717,0.53665,0.0,0.0,0.32702687,0.2435643,0.0,0.0,0.0,0.41308883,0.0,0.0,0.0,1.101323,0.49272847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0994446,0.0,0.7302019,0.0,0.021105563,0.0,0.6543084,0.0,0.0,0.46186653,1.7451134,0.0,0.0,0.0,0.95855737,0.36502272,1.0382723,0.0,0.0,0.40270603,0.0,0.55596066,1.0729333,0.0,1.304463,0.54553103,0.0,0.0,1.1411151,0.0,0.0,0.0,0.6234728,2.5328825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4388491,0.0,0.93016803,1.0965598,0.0,0.0,0.0,1.0359713,0.0,0.0,1.6812198,0.0,0.0,1.0359787,0.0,0.47413996,1.5777575,0.0,2.842268,0.0,0.0,0.0,0.0,1.2048593,0.033436753,1.0521345,0.0,1.5460888,1.6575519,0.30909738,0.0,0.0,1.2770649,0.21479486,0.0,0.0,0.0,0.0,0.4694798,0.0,0.0,0.0,0.0,2.7391431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16908172,0.0,1,1,0.9355904,classical,classical
0.0,0.0,0.0,1.0531985,1.061772,0.0,0.96864545,0.0,2.1994996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.103712,0.0,0.0,0.13934757,2.2989569,0.0,1.1657919,0.0891479,0.0,0.78384864,0.0,0.40545586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3915409,0.0,1.0274754,0.0,0.22753184,0.0,0.4673463,0.68991834,0.0,0.0,0.0,0.50452584,0.0,0.0,1.3812517,0.69897187,0.0,1.3778155,0.22433013,0.0,0.0,0.0,0.0,0.0,0.64979345,0.0,1.5822415,0.0,0.0,0.0,0.0,0.15246128,1.7369722,0.94134325,0.0,0.03385703,0.2592624,0.25941125,0.0,1.3288003,0.0,0.0,0.0,0.0,0.22839987,1.8885978,0.0,0.120781414,0.0,0.0,0.0,0.4403908,0.0,0.0,0.0,0.8640658,1.5677258,0.0,0.0,0.0,0.100690864,2.712889,0.0,2.920533,1.2964356,1.8208343,0.0,0.9382913,0.44214818,0.85122305,0.0,2.5220706,0.0,0.5830401,0.74747545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6617698,0.7836627,0.0,0.0,1.0648863,0.0,0.0,2,2,0.56115764,country,country
0.0,0.0,0.0,0.6328175,1.0506692,0.0,0.73415613,0.0,2.0418973,0.0,0.0,0.1563785,0.0,0.0,0.0,0.0,0.0,2.4586008,0.0,0.0,0.0,1.4417535,0.0,0.8677339,0.0,0.0,0.4856319,0.0,0.55540043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090125,0.0,0.0,0.0,0.6249247,0.6280153,0.0,0.0,0.0,0.48350292,0.0,0.0,0.6652428,1.3482589,0.036190175,0.75970876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1361679,0.04094918,0.0,0.0,0.0,0.04623136,1.646684,0.8931431,0.0,0.0,0.2775582,0.6822284,0.0,0.8730797,0.0,0.0,0.0,0.0,0.5725531,1.7097045,0.0,0.22010697,0.0,0.26488116,0.0,0.51427776,0.0,0.0,0.0,0.5429919,1.2544504,0.0,0.0,0.0,0.1147947,2.1883326,0.10236511,2.0145257,1.3818824,1.217273,0.23574458,0.0,0.23965476,0.66821367,0.0,1.8259218,0.0,0.6972687,0.355909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204202,1.0055243,0.0,0.0,0.54445165,0.0,0.0,2,2,0.6439783,country,country
0.0,0.0,0.0,0.8628862,1.6161407,0.0,0.5263768,0.0,1.7541444,0.0,0.0,0.0,0.0,0.0,0.045250893,0.0,0.0,2.5149133,0.0,0.0,0.0,1.6780658,0.0,1.406272,0.21004915,0.0,0.46742657,0.0,0.079865165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111848,0.0,0.04206622,0.0,1.4552392,1.3276875,0.0,0.0,0.819413,0.32005504,0.0,0.0,0.67979395,1.9568313,0.0,1.129684,0.0,0.0,0.0,0.0,0.0,0.0,0.0069606183,0.0,1.2146589,0.0,0.0,0.0,0.0,0.0,2.5516791,0.9581145,0.0,0.0,0.0,0.8317921,0.0,1.0486765,0.0,0.0,0.0,0.0,1.2885057,2.4199781,0.0,0.0,0.0,0.78185934,0.0,0.43942955,0.0,0.0,0.0,0.33531848,1.0702857,0.057793956,0.0,0.0,0.17331211,2.32243,0.6600352,2.5893116,1.498775,1.957503,1.1636211,0.0,0.16623102,0.2163028,0.0,1.7388234,0.0,1.0533898,0.15902543,0.0,0.43749228,0.0,0.0,0.0,0.0,0.0,0.64950085,1.1203,0.0,0.0,1.2177466,0.0,0.0,2,2,0.92557454,country,country
0.0,0.0,0.0,0.93609375,1.2356559,0.0,0.14069423,0.0,1.8808203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7007742,0.0,0.0,0.0,1.9946676,0.0,1.584216,0.44801787,0.0,0.37140897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4326756,0.0,0.09034426,0.0,1.5164927,1.7019548,0.0,0.0,0.7860382,0.057478502,0.0,0.0,0.59352434,2.1335418,0.0,1.2346658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3136413,0.0,0.0,0.0,0.0,0.0,2.5386415,0.8707632,0.0,0.24506254,0.0,1.193628,0.0,1.1886868,0.0,0.0,0.0,0.0,1.2235376,2.671771,0.0,0.0,0.0,1.0016235,0.0,0.25934455,0.0,0.0,0.0,0.77084625,1.1251273,0.29747045,0.0,0.0,0.15025228,2.281661,0.55477726,2.6790013,1.6128752,2.1928089,1.3985647,0.0,0.0,0.0,0.0,2.1531575,0.0,0.99504364,0.023878388,0.0,0.9007213,0.0,0.0,0.0,0.0,0.0,0.93558985,0.78254163,0.0,0.0,1.1572489,0.0,0.0,2,2,0.9414045,country,country
0.0,0.0,0.0,1.2690067,1.5620234,0.0,1.0259683,0.0,1.898303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9713168,0.0,0.0,0.059157036,1.6222069,0.0,0.5466124,0.46723625,0.0,0.64546186,0.0,0.3453114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4326909,0.07684479,0.0,0.7374682,0.0,0.20927818,0.0,1.1036199,0.8054454,0.0,0.0,0.0,0.65985876,0.0,0.0,0.43539944,1.0108615,0.0,1.1992303,0.0,0.0,0.0,0.0,0.16827235,0.10531005,0.0,0.0,1.0269445,0.17248894,0.0,0.0,0.0,0.0,1.2453084,1.0011278,0.0,0.0,0.0,1.2873685,0.0,0.9147385,0.0,0.0,0.0,0.0,0.62754714,2.0467634,0.0,0.0,0.0,0.14312412,0.0,0.42669177,0.0,0.0,0.0,0.9886366,1.2155753,0.0,0.0,0.0,0.0,2.004532,0.0,2.7334936,1.0609455,1.777831,0.44942304,0.08557894,0.0,0.26696894,0.0,2.4005044,0.0,0.47380295,0.70231634,0.0,0.012654901,0.0,0.0,0.0,0.0,0.0,0.8950713,0.71088946,0.0,0.0,0.21296772,0.0,0.0,2,2,0.4778929,country,country
0.0,0.0,0.0,0.9633015,0.38887173,0.0,0.2515138,0.0,0.0,0.28370297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520416,0.0,0.0,0.37315542,0.5464923,0.0,0.6535163,1.0672348,0.0,0.039268557,0.0,0.3500934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28667113,0.0,0.0,0.0,1.6585811,0.0,0.0,0.0,1.9603337,1.0937712,0.91151226,0.0,2.206904,0.0,0.0,0.0,0.0,1.0061625,0.0,2.213372,0.6737997,0.0,0.0,0.47403958,0.0,0.0,0.0,0.7820067,0.2071857,0.0,0.0,0.0,0.0,0.38148752,2.6160913,0.0,0.0,0.64453423,0.0,0.31675526,0.0,1.0654503,0.0,0.0,0.0,0.0,0.85228926,2.0146391,0.0,0.0,0.0,0.0,0.09750201,0.0,0.0,0.0,0.0,0.4441463,0.0612237,1.1195092,0.0,0.0,0.0,1.6611545,0.81797886,2.606866,1.0440515,1.4292724,1.9271479,0.53928465,0.5078244,1.0852267,0.0,0.44001573,0.0,0.0,0.30024368,0.0,0.48142093,0.0,0.0,0.0,0.0,0.0,0.6463205,0.69223934,0.0,0.0,1.2059237,0.0,0.0,2,2,0.45522955,country,country
0.54156023,0.0,0.0,0.6208647,0.65302986,0.0,0.0,0.0,0.0,0.44633207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822936,0.0,0.0,0.49167326,0.9165489,0.0,0.5894686,0.74527806,0.0,0.0,0.0,0.4470013,0.0,0.0,0.0,0.058655765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6697859,0.0,0.0,0.0,2.5731637,1.7731025,0.50285834,0.0,2.0036564,0.0,0.0,0.0,0.0,1.2977262,0.0,2.4362218,0.6131752,0.0,0.0,0.31741244,0.0,0.0,0.0,0.44040516,0.48047552,0.0,0.0,0.0,0.0,0.36757007,2.740621,0.0026256042,0.0,0.8163641,0.0,0.0,0.0,0.46644953,0.0,0.0,0.061899096,0.0,0.50449735,2.0918088,0.0,0.0,0.0,0.0,0.5240193,0.0,0.0,0.0,0.0,0.005880291,0.0,1.5091516,0.0,0.0,0.09905387,1.5273969,0.9863941,2.0829298,0.8248645,1.3766351,1.5008572,0.32290372,0.057493154,0.8180154,0.0,0.0,0.0,0.89149433,0.046287335,0.0,0.49373993,0.0,0.0,0.0,0.0,0.0,0.27053124,0.7417389,0.0,0.0,1.0002422,0.0,0.0,2,2,0.7608509,country,country
0.0,0.0,0.0,0.0,1.0324169,0.0,0.8482081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1419958,0.0,0.0,0.0,0.74134934,0.0,0.19096729,0.5400377,0.0,0.0,0.0,0.5184607,0.0,0.0,0.0,0.29722634,0.0,0.41645548,0.0,0.0,0.0,0.0,0.0,0.0,0.8039044,0.0,0.057438564,0.0,1.4600949,0.93050987,0.32505396,0.0,0.86001664,0.0,0.0,0.0,0.0,1.2818663,0.0,1.3980075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334365,0.0,0.0,0.0,0.0,0.59647053,1.5337634,0.032611724,0.0,0.22498225,0.0,0.0,0.0,0.9757392,0.0,0.0,0.0,0.0,1.002111,1.5994868,0.0,0.0,0.0,0.47003227,0.42388645,0.113900535,0.0,0.0,0.10233448,0.0,0.0,0.37755916,0.0,0.0,0.4793112,1.4649167,1.6574161,1.8887587,1.1294634,1.1901569,0.9821074,0.0,0.0,0.0,0.0,0.62049913,0.0,0.543748,0.60771173,0.0,0.5901239,0.0,0.0,0.0,0.0,0.0,0.0,1.0231378,0.0,0.56045073,1.3207514,0.0,0.0,2,2,0.7292725,country,country
0.0,0.0,0.0,0.13977295,1.4498636,0.0,1.0787132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4698699,0.0,0.0,0.0,0.6505874,0.0,0.14139664,0.10559771,0.0,0.2892201,0.0,0.0,0.0,0.0,0.0,0.44974092,0.0,0.5995513,0.0,0.80027497,0.0,0.2531406,0.0,0.0,0.7935385,0.0,0.0,0.0,1.6944342,0.50417703,0.0061134393,0.0,0.7380449,0.13745733,0.0,0.0,0.046979006,2.3726258,0.0,1.366669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41795164,0.0,0.0,0.0,0.0,1.0941868,1.1701684,0.0,0.0,0.0,0.025491932,0.21731894,0.45542127,1.2770847,0.0,0.0,0.0,0.0,1.6458333,2.5569203,0.0,0.0,0.0,1.5222118,0.0,0.743421,0.0,0.0,0.2738515,0.0,0.0,0.0,0.0,0.0,0.46036002,1.2398466,2.2379017,3.1163797,1.9399718,1.2052147,1.4003332,0.0,0.0,0.0,0.0,0.30977347,0.0,1.0891346,0.5236488,0.0,0.8758439,0.0,0.0,0.0,0.0,0.0,0.2279835,0.8471837,0.0,1.3320087,1.781401,0.0,0.0,2,2,0.82121074,country,country
0.100016624,0.0,0.0,0.9799018,1.4400644,0.0,0.88274515,0.0,0.14563209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4148805,0.0,0.0,0.0,1.5307777,0.0,1.5356215,0.1722059,0.0,0.62471306,0.0,0.17296167,0.0,0.0,0.0,0.25160012,0.0,0.17067783,0.0,0.35143164,0.0,0.0,0.0,0.0,2.2256103,0.0,0.0,0.0,1.799964,0.7106725,0.87547386,0.0,0.44702095,0.0,0.03575501,0.0,0.6652628,2.026155,0.0,2.4643023,0.5351613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1790918,0.33619478,0.0,0.0,0.0,1.8811136,1.5816278,0.12866224,0.0,0.5025316,0.0,0.3911422,0.0,1.224805,0.0,0.0,0.0,0.0,1.7381967,2.9263017,0.0,0.0,0.0,0.10802948,0.0,0.13218942,0.0,0.0,0.0,0.2872252,0.018626021,0.0,0.0,0.0,0.4941099,2.0124228,1.2408335,2.9502282,1.1802179,1.3265485,1.4391779,0.0,0.0,0.0,0.0,1.1493692,0.0,0.8601121,0.55154973,0.0,0.33192503,0.0,0.0,0.0,0.0,0.0,0.92586935,1.1742159,0.0,0.0,2.250344,0.0,0.0,2,2,0.8913681,country,country
